Date,Open,High,Low,Close,Adj Close,Volume
2008-05-09,54.277000,54.277000,51.420300,52.420200,52.420200,20303
2008-05-13,52.420200,52.848701,50.277699,52.277401,52.277401,13167
2008-05-14,50.848999,51.420300,49.992001,50.848999,50.848999,11538
2008-05-15,51.134701,52.848701,50.706200,51.420300,51.420300,19061
2008-05-16,52.134499,52.134499,51.420300,51.848900,51.848900,7894
2008-05-19,51.848900,51.848900,50.848999,51.848900,51.848900,8445
2008-05-20,51.991699,53.134399,50.706200,53.134399,53.134399,24609
2008-05-21,53.134399,54.134201,53.134399,53.419998,53.419998,18311
2008-05-22,53.134399,53.134399,49.706299,50.277699,50.277699,12870
2008-05-23,50.848999,51.420300,50.134800,51.420300,51.420300,35828
2008-05-26,51.420300,51.420300,48.278000,48.278000,48.278000,10906
2008-05-27,48.563702,48.992199,46.849701,47.421001,47.421001,36238
2008-05-28,47.421001,49.134998,46.849701,48.278000,48.278000,21115
2008-05-29,48.992199,48.992199,45.992599,45.992599,45.992599,12077
2008-05-30,47.421001,47.421001,46.278301,47.421001,47.421001,52246
2008-06-02,47.992298,49.277802,47.992298,48.563702,48.563702,13127
2008-06-03,48.563702,48.563702,47.421001,47.421001,47.421001,3326
2008-06-04,48.563702,48.563702,46.992500,46.992500,46.992500,2975
2008-06-05,48.563702,49.420700,47.706600,49.420700,49.420700,3851
2008-06-06,49.706299,49.706299,48.420799,49.420700,49.420700,5251
2008-06-09,49.563499,49.563499,47.135300,48.563702,48.563702,12821
2008-06-10,47.135300,47.421001,46.278301,47.421001,47.421001,10502
2008-06-11,47.421001,47.706600,47.135300,47.135300,47.135300,6485
2008-06-12,46.563999,46.992500,44.564301,45.707001,45.707001,19428
2008-06-13,46.278301,46.278301,45.135601,45.135601,45.135601,9630
2008-06-16,47.278099,47.278099,40.564899,42.278900,42.278900,26153
2008-06-17,41.707600,41.707600,39.993599,40.564899,40.564899,76487
2008-06-18,40.850601,40.850601,37.993900,38.850899,38.850899,46732
2008-06-19,37.708199,38.136799,36.851200,37.136902,37.136902,61305
2008-06-20,37.708199,37.708199,35.137199,35.994202,35.994202,42899
2008-06-23,35.137199,36.565601,35.137199,36.422699,36.422699,31155
2008-06-24,35.422901,36.137100,34.423100,35.422901,35.422901,27304
2008-06-25,34.280201,35.422901,33.994598,34.280201,34.280201,66640
2008-06-26,33.994598,34.280201,31.423500,31.423500,31.423500,18387
2008-06-27,31.280701,31.280701,27.995501,29.852400,29.852400,135122
2008-06-30,28.852501,29.852400,28.281200,29.852400,29.852400,44329
2008-07-01,29.852400,29.852400,28.281200,28.509701,28.509701,19253
2008-07-02,28.281200,28.509701,27.538500,27.881300,27.881300,15732
2008-07-03,27.881300,27.995501,27.481300,27.481300,27.481300,3501
2008-07-04,27.424200,29.138201,27.424200,28.509701,28.509701,8226
2008-07-07,28.995399,29.709499,28.709700,29.138201,29.138201,7614
2008-07-08,29.138201,29.138201,24.967400,24.967400,24.967400,52858
2008-07-09,25.710199,26.281500,25.253099,25.995800,25.995800,87418
2008-07-10,25.995800,27.081400,25.710199,26.567200,26.567200,21696
2008-07-11,26.567200,27.138500,25.710199,25.767300,25.767300,13477
2008-07-14,26.281500,26.738600,24.281799,24.567499,24.567499,84812
2008-07-15,23.710501,23.710501,22.682100,22.682100,22.682100,19383
2008-07-16,23.996201,23.996201,22.853500,22.853500,22.853500,44238
2008-07-17,24.281799,24.567499,23.139200,23.139200,23.139200,107985
2008-07-18,25.138800,25.995800,25.138800,25.138800,25.138800,107794
2008-07-21,25.710199,25.995800,24.396099,24.396099,24.396099,46225
2008-07-22,24.567499,25.081699,24.167601,24.567499,24.567499,34918
2008-07-23,28.995399,29.138201,27.138500,27.995501,27.995501,138648
2008-07-24,29.709499,31.994900,28.052700,29.852400,29.852400,192846
2008-07-25,27.481300,29.138201,26.795700,29.138201,29.138201,35072
2008-07-28,29.566700,29.709499,27.424200,27.881300,27.881300,44807
2008-07-29,27.881300,27.995501,26.910000,27.995501,27.995501,38681
2008-07-30,28.566900,30.280899,28.281200,29.138201,29.138201,56009
2008-07-31,28.995399,28.995399,27.938400,28.709700,28.709700,16628
2008-08-01,28.566900,28.566900,27.424200,27.424200,27.424200,4901
2008-08-04,27.709900,28.338301,27.709900,27.995501,27.995501,19253
2008-08-05,28.852501,31.137899,28.281200,29.709499,29.709499,99416
2008-08-06,30.709400,32.137699,27.424200,29.709499,29.709499,93465
2008-08-07,31.137899,31.994900,29.138201,30.280899,30.280899,75262
2008-08-08,30.852200,31.423500,30.138000,30.852200,30.852200,26779
2008-08-11,31.423500,31.423500,26.910000,27.252800,27.252800,50233
2008-08-12,27.995501,28.566900,27.995501,28.109800,28.109800,53559
2008-08-13,27.995501,27.995501,25.995800,26.795700,26.795700,23629
2008-08-14,26.281500,26.281500,25.138800,25.367399,25.367399,18903
2008-08-15,25.367399,25.424500,25.081699,25.138800,25.138800,24329
2008-08-18,25.138800,25.138800,23.424801,23.539101,23.539101,30903
2008-08-19,23.996201,23.996201,23.596201,23.767599,23.767599,45588
2008-08-20,23.424801,23.710501,22.910601,23.653400,23.653400,21812
2008-08-21,23.024900,23.996201,22.567801,23.082001,23.082001,16173
2008-08-22,22.567801,22.739201,21.539400,21.996500,21.996500,44809
2008-08-25,22.967800,23.024900,21.768000,22.853500,22.853500,71114
2008-08-26,23.424801,25.424500,23.424801,25.253099,25.253099,101019
2008-08-27,25.938700,27.424200,25.595900,27.424200,27.424200,130301
2008-08-28,28.338301,28.566900,26.567200,26.967100,26.967100,30824
2008-08-29,28.166901,29.709499,27.138500,27.138500,27.138500,66852
2008-09-01,27.424200,28.566900,26.852800,27.138500,27.138500,70820
2008-09-02,27.595600,27.595600,24.624599,24.624599,24.624599,145930
2008-09-03,25.710199,25.710199,24.681801,25.710199,25.710199,78062
2008-09-04,25.710199,25.710199,23.996201,24.053301,24.053301,15465
2008-09-05,23.996201,24.567499,23.424801,23.767599,23.767599,44576
2008-09-08,24.567499,24.796000,22.910601,22.910601,22.910601,118021
2008-09-09,22.339300,22.567801,21.025200,21.768000,21.768000,82450
2008-09-10,21.710800,22.567801,20.568100,22.282200,22.282200,37195
2008-09-11,22.282200,22.567801,21.425100,21.482300,21.482300,16978
2008-09-12,21.996500,23.938999,21.996500,22.396400,22.396400,87339
2008-09-15,22.396400,22.625000,20.568100,22.396400,22.396400,35076
2008-09-16,21.710800,22.282200,20.625299,20.625299,20.625299,64673
2008-09-17,23.596201,23.596201,20.796700,20.796700,20.796700,65046
2008-09-18,22.282200,22.282200,21.139500,21.425100,21.425100,44364
2008-09-19,22.682100,22.682100,21.710800,22.396400,22.396400,129608
2008-09-22,23.938999,23.938999,22.282200,22.396400,22.396400,33278
2008-09-23,22.682100,22.682100,20.111099,20.682400,20.682400,7719
2008-09-24,20.739500,21.653700,20.568100,20.853800,20.853800,53581
2008-09-25,20.853800,21.710800,20.853800,21.710800,21.710800,6674
2008-09-26,21.425100,21.425100,19.768299,19.768299,19.768299,37106
2008-09-29,19.996799,20.568100,17.654301,17.940001,17.940001,67069
2008-09-30,16.568800,18.282801,15.997400,17.368700,17.368700,139497
2008-10-01,18.282801,18.397100,16.568800,17.597200,17.597200,18903
2008-10-02,17.825701,17.882900,17.140100,17.882900,17.882900,21121
2008-10-03,17.140100,17.997101,17.140100,17.997101,17.997101,32107
2008-10-06,17.997101,17.997101,14.283400,15.426100,15.426100,84796
2008-10-07,15.140400,16.568800,15.140400,15.711800,15.711800,41307
2008-10-08,15.426100,15.426100,14.397700,15.426100,15.426100,44791
2008-10-09,16.283100,17.140100,15.997400,16.568800,16.568800,47608
2008-10-10,16.625900,16.683001,14.283400,15.940300,15.940300,32030
2008-10-13,17.254400,17.254400,15.426100,15.426100,15.426100,15220
2008-10-14,15.711800,16.226000,15.426100,15.940300,15.940300,71824
2008-10-15,16.454500,16.968700,16.054600,16.340200,16.340200,33360
2008-10-16,16.054600,16.054600,14.854800,15.140400,15.140400,88039
2008-10-17,15.711800,15.711800,14.397700,14.397700,14.397700,62310
2008-10-20,14.854800,16.283100,14.740500,14.854800,14.854800,44335
2008-10-21,17.025900,17.025900,14.283400,14.740500,14.740500,146092
2008-10-22,15.026200,15.369000,13.426400,14.397700,14.397700,109809
2008-10-23,15.883200,16.283100,13.997800,14.512000,14.512000,169499
2008-10-24,14.454800,14.454800,12.455100,13.426400,13.426400,101917
2008-10-27,13.426400,14.226300,12.226600,13.769200,13.769200,93727
2008-10-28,15.083300,15.311800,14.283400,14.797600,14.797600,73970
2008-10-29,15.940300,16.283100,15.711800,15.997400,15.997400,93432
2008-10-30,18.511299,18.511299,16.283100,16.568800,16.568800,277747
2008-10-31,16.568800,17.140100,15.826000,16.683001,16.683001,879064
2008-11-03,17.083000,17.425800,16.568800,17.140100,17.140100,154268
2008-11-04,17.368700,17.368700,16.568800,17.140100,17.140100,97946
2008-11-05,17.140100,17.140100,16.568800,16.854500,16.854500,50681
2008-11-06,16.625900,16.683001,14.854800,16.568800,16.568800,46036
2008-11-07,16.568800,17.140100,16.283100,16.854500,16.854500,63903
2008-11-10,16.854500,16.854500,15.711800,16.568800,16.568800,85440
2008-11-11,16.854500,16.854500,15.483200,16.226000,16.226000,67361
2008-11-12,16.226000,16.283100,15.426100,16.283100,16.283100,24504
2008-11-13,15.997400,16.168800,15.254700,16.168800,16.168800,14702
2008-11-14,16.397400,16.397400,15.997400,16.168800,16.168800,184488
2008-11-17,15.997400,16.283100,15.426100,16.283100,16.283100,5660
2008-11-18,16.283100,16.283100,15.369000,15.711800,15.711800,16628
2008-11-19,15.997400,15.997400,15.426100,15.426100,15.426100,14002
2008-11-20,14.854800,14.854800,14.283400,14.283400,14.283400,66752
2008-11-21,14.283400,15.426100,14.283400,15.254700,15.254700,19008
2008-11-24,15.997400,16.283100,15.997400,16.283100,16.283100,17424
2008-11-25,16.568800,16.568800,15.997400,16.511600,16.511600,8051
2008-11-26,16.511600,16.511600,15.483200,15.940300,15.940300,5748
2008-11-27,15.997400,16.283100,15.997400,16.168800,16.168800,36588
2008-11-28,16.911600,16.911600,15.768900,15.768900,15.768900,17716
2008-12-01,15.369000,16.683001,15.369000,16.683001,16.683001,1400
2008-12-02,16.054600,16.568800,15.311800,16.568800,16.568800,10852
2008-12-03,16.683001,16.854500,16.454500,16.454500,16.454500,11727
2008-12-04,16.568800,16.854500,16.340200,16.454500,16.454500,112543
2008-12-05,16.854500,16.854500,15.997400,16.283100,16.283100,15192
2008-12-08,16.854500,17.140100,16.568800,17.140100,17.140100,103316
2008-12-09,17.140100,17.140100,16.568800,16.854500,16.854500,2074981
2008-12-10,16.568800,17.368700,16.568800,17.311501,17.311501,40431
2008-12-11,17.368700,17.368700,17.197300,17.197300,17.197300,17503
2008-12-12,16.568800,17.425800,16.226000,17.197300,17.197300,814992
2008-12-15,17.425800,17.425800,16.854500,17.083000,17.083000,59482
2008-12-16,17.140100,17.368700,16.911600,17.083000,17.083000,146649
2008-12-17,17.254400,17.368700,17.025900,17.140100,17.140100,45688
2008-12-18,17.311501,19.139799,17.311501,18.739901,18.739901,5609997
2008-12-19,19.425501,19.425501,18.911301,19.196899,19.196899,716204
2008-12-22,19.196899,19.996799,18.854099,19.996799,19.996799,119110
2008-12-23,19.996799,21.425100,19.996799,20.568100,20.568100,148683
2008-12-29,21.596500,21.653700,20.853800,20.853800,20.853800,88389
2008-12-30,21.368000,21.368000,20.968100,21.082300,21.082300,95723
2009-01-02,21.196600,21.425100,21.139500,21.139500,21.139500,174538
2009-01-05,21.653700,21.939400,21.139500,21.710800,21.710800,231303
2009-01-06,21.825100,21.825100,19.711100,21.253700,21.253700,431269
2009-01-07,21.425100,21.825100,21.253700,21.368000,21.368000,73589
2009-01-08,21.425100,21.996500,21.253700,21.710800,21.710800,243938
2009-01-09,22.225000,23.253401,21.996500,22.625000,22.625000,69651
2009-01-12,23.196301,23.424801,22.625000,22.910601,22.910601,39268
2009-01-13,23.310600,25.138800,23.139200,24.738899,24.738899,149308
2009-01-14,25.253099,25.710199,23.482000,24.453199,24.453199,142972
2009-01-15,24.453199,24.567499,23.710501,24.567499,24.567499,239290
2009-01-16,24.853201,25.310200,24.053301,25.310200,25.310200,109480
2009-01-19,26.567200,26.852800,25.824400,26.281500,26.281500,105883
2009-01-20,26.281500,26.395800,24.567499,24.567499,24.567499,46045
2009-01-21,24.110399,24.167601,23.367701,23.424801,23.424801,74212
2009-01-22,23.424801,23.996201,22.567801,23.424801,23.424801,24229
2009-01-23,23.424801,23.938999,23.424801,23.424801,23.424801,16278
2009-01-26,23.196301,24.281799,23.196301,24.053301,24.053301,10852
2009-01-27,24.281799,24.510401,22.853500,23.424801,23.424801,35006
2009-01-28,23.424801,23.996201,22.910601,23.596201,23.596201,25664
2009-01-29,23.367701,23.424801,22.853500,22.910601,22.910601,66686
2009-01-30,22.853500,22.853500,22.167900,22.796400,22.796400,67211
2009-02-02,23.082001,23.082001,21.996500,22.282200,22.282200,152624
2009-02-03,21.710800,22.282200,20.625299,22.282200,22.282200,12733
2009-02-04,23.196301,23.710501,23.196301,23.367701,23.367701,71438
2009-02-05,23.367701,23.367701,22.625000,22.853500,22.853500,23804
2009-02-06,22.910601,23.938999,22.796400,23.938999,23.938999,131971
2009-02-09,23.710501,24.738899,22.910601,23.996201,23.996201,95254
2009-02-10,23.996201,23.996201,23.139200,23.881901,23.881901,24504
2009-02-11,23.310600,23.710501,23.139200,23.710501,23.710501,36782
2009-02-12,24.281799,24.281799,23.424801,24.281799,24.281799,10187
2009-02-13,23.996201,23.996201,23.424801,23.424801,23.424801,989547
2009-02-16,23.139200,23.710501,23.139200,23.139200,23.139200,3851
2009-02-17,22.910601,23.367701,22.910601,22.910601,22.910601,19358
2009-02-18,22.910601,22.910601,22.682100,22.682100,22.682100,16103
2009-02-19,22.739201,23.996201,22.739201,23.424801,23.424801,16453
2009-02-20,21.710800,21.710800,20.053900,21.196600,21.196600,94538
2009-02-23,20.910900,21.025200,18.854099,18.854099,18.854099,64760
2009-02-24,17.711500,18.568501,16.854500,18.568501,18.568501,73424
2009-02-25,18.854099,20.568100,18.854099,19.996799,19.996799,166765
2009-02-26,19.996799,19.996799,18.911301,19.311199,19.311199,29293
2009-02-27,19.311199,19.939699,18.054300,19.939699,19.939699,9452
2009-03-02,19.311199,19.311199,17.768600,18.282801,18.282801,29055
2009-03-03,17.768600,18.568501,17.768600,18.282801,18.282801,46382
2009-03-04,18.282801,18.568501,18.054300,18.054300,18.054300,6301
2009-03-05,17.768600,18.282801,17.711500,17.997101,17.997101,96022
2009-03-06,18.282801,18.282801,16.568800,17.711500,17.711500,23147
2009-03-09,17.997101,18.568501,17.997101,18.568501,18.568501,3907
2009-03-10,18.739901,19.996799,18.568501,19.996799,19.996799,23804
2009-03-11,19.711100,19.711100,18.282801,18.282801,18.282801,45857
2009-03-12,18.511299,18.854099,17.997101,18.511299,18.511299,61221
2009-03-13,20.111099,20.111099,19.025499,19.939699,19.939699,13652
2009-03-16,19.368299,19.368299,18.568501,18.682699,18.682699,2100
2009-03-17,18.854099,19.711100,18.854099,18.968399,18.968399,7001
2009-03-18,18.968399,18.968399,18.054300,18.054300,18.054300,16453
2009-03-19,18.739901,18.968399,18.568501,18.568501,18.568501,8401
2009-03-20,18.282801,19.882500,17.997101,19.139799,19.139799,22929
2009-03-23,19.711100,20.282499,19.711100,19.996799,19.996799,15131
2009-03-24,20.111099,20.111099,19.139799,19.139799,19.139799,26079
2009-03-25,19.139799,19.425501,18.854099,19.425501,19.425501,5863
2009-03-26,18.854099,19.996799,18.854099,19.996799,19.996799,28705
2009-03-27,19.711100,19.939699,19.596901,19.596901,19.596901,4901
2009-03-30,19.425501,19.996799,19.425501,19.882500,19.882500,5251
2009-03-31,19.996799,19.996799,19.539700,19.996799,19.996799,11202
2009-04-01,19.996799,19.996799,19.711100,19.996799,19.996799,11592
2009-04-02,19.996799,21.425100,19.996799,21.425100,21.425100,22237
2009-04-03,21.596500,21.596500,20.568100,21.139500,21.139500,15058
2009-04-06,21.710800,21.710800,20.968100,21.139500,21.139500,7351
2009-04-07,21.710800,22.510700,21.310900,22.510700,22.510700,53952
2009-04-08,null,null,null,null,null,null
2009-04-14,21.710800,21.710800,20.853800,21.139500,21.139500,12712
2009-04-15,21.710800,22.567801,21.653700,22.167900,22.167900,23874
2009-04-16,21.996500,22.282200,21.996500,22.225000,22.225000,27894
2009-04-17,22.225000,22.225000,20.910900,22.225000,22.225000,21247
2009-04-20,21.425100,21.710800,21.139500,21.425100,21.425100,23104
2009-04-21,21.539400,21.539400,20.910900,21.139500,21.139500,19953
2009-04-22,21.653700,21.825100,21.139500,21.710800,21.710800,12952
2009-04-23,20.968100,23.424801,20.968100,23.139200,23.139200,147164
2009-04-24,22.996300,24.281799,22.853500,24.281799,24.281799,401357
2009-04-27,23.938999,25.138800,23.881901,24.567499,24.567499,1018891
2009-04-28,24.567499,25.310200,24.339001,25.138800,25.138800,135734
2009-04-29,25.253099,27.995501,25.253099,26.852800,26.852800,73545
2009-04-30,26.852800,26.852800,25.710199,26.852800,26.852800,28148
2009-05-04,26.281500,27.424200,26.281500,27.424200,27.424200,91886
2009-05-05,27.995501,29.709499,27.538500,29.138201,29.138201,135472
2009-05-06,29.138201,30.852200,28.566900,29.995199,29.995199,194421
2009-05-07,30.566500,32.566200,30.566500,32.566200,32.566200,388375
2009-05-08,32.280499,33.708900,31.994900,33.423199,33.423199,72941
2009-05-11,33.423199,33.994598,30.852200,31.994900,31.994900,72812
2009-05-12,31.994900,32.566200,30.852200,31.423500,31.423500,32312
2009-05-13,30.852200,30.852200,28.566900,29.709499,29.709499,59879
2009-05-14,28.995399,29.566700,27.995501,29.281000,29.281000,60035
2009-05-15,30.280899,31.137899,30.280899,30.995001,30.995001,16453
2009-05-18,30.995001,31.423500,30.852200,31.423500,31.423500,21863
2009-05-19,31.423500,31.994900,30.566500,31.852100,31.852100,40797
2009-05-20,31.994900,32.566200,31.423500,32.280499,32.280499,29067
2009-05-22,31.423500,32.566200,30.995001,32.566200,32.566200,24752
2009-05-25,32.566200,32.566200,31.137899,32.566200,32.566200,25573
2009-05-26,31.994900,31.994900,31.137899,31.137899,31.137899,2100
2009-05-27,32.280499,32.280499,30.852200,31.137899,31.137899,8753
2009-05-28,30.566500,31.994900,30.566500,31.994900,31.994900,9627
2009-05-29,32.566200,32.851898,31.137899,31.994900,31.994900,43757
2009-06-02,33.137600,33.423199,32.566200,33.137600,33.137600,62536
2009-06-03,33.280399,33.423199,31.423500,31.994900,31.994900,45863
2009-06-04,32.280499,32.280499,31.423500,31.709200,31.709200,31297
2009-06-05,31.994900,32.851898,31.423500,31.423500,31.423500,479704
2009-06-08,30.852200,31.994900,30.423700,30.423700,30.423700,52381
2009-06-09,30.423700,31.137899,29.995199,30.280899,30.280899,64676
2009-06-10,30.423700,30.852200,29.995199,30.709400,30.709400,57077
2009-06-11,30.852200,31.994900,30.280899,31.709200,31.709200,67494
2009-06-12,31.423500,31.423500,29.709499,30.138000,30.138000,65530
2009-06-15,30.280899,31.137899,29.138201,29.566700,29.566700,27793
2009-06-16,28.566900,29.138201,27.709900,29.138201,29.138201,89264
2009-06-17,29.566700,29.566700,28.052700,28.166901,28.166901,16453
2009-06-18,28.166901,28.281200,27.252800,27.424200,27.424200,46908
2009-06-19,27.938400,27.938400,25.710199,26.852800,26.852800,86814
2009-06-22,27.424200,27.424200,25.195999,25.195999,25.195999,48833
2009-06-23,26.567200,26.852800,25.195999,25.253099,25.253099,24478
2009-06-24,25.538799,26.281500,25.481600,26.281500,26.281500,12213
2009-06-25,26.738600,26.910000,25.710199,25.824400,25.824400,24854
2009-06-26,25.995800,26.795700,25.995800,26.567200,26.567200,17223
2009-06-29,26.281500,26.852800,26.281500,26.852800,26.852800,23629
2009-06-30,27.709900,27.709900,25.710199,25.710199,25.710199,23667
2009-07-01,27.081400,28.566900,26.567200,28.566900,28.566900,34656
2009-07-02,28.566900,29.709499,28.281200,28.281200,28.281200,49358
2009-07-03,29.566700,30.566500,28.852501,30.566500,30.566500,37456
2009-07-06,30.852200,30.852200,29.138201,29.138201,29.138201,11202
2009-07-07,28.566900,31.137899,26.852800,30.995001,30.995001,85352
2009-07-08,30.566500,30.566500,28.852501,28.852501,28.852501,52508
2009-07-09,29.138201,29.423901,27.709900,28.566900,28.566900,43407
2009-07-10,28.566900,28.566900,27.709900,27.709900,27.709900,29055
2009-07-13,27.424200,30.280899,27.424200,29.995199,29.995199,27383
2009-07-14,32.137699,35.708599,31.852100,35.422901,35.422901,545093
2009-07-15,35.422901,36.137100,33.851700,34.565899,34.565899,336273
2009-07-16,34.137402,34.565899,33.137600,34.137402,34.137402,124700
2009-07-17,34.851601,35.422901,34.280201,34.280201,34.280201,50758
2009-07-20,34.137402,34.137402,33.423199,33.994598,33.994598,14247
2009-07-21,33.708900,34.851601,33.708900,34.851601,34.851601,42567
2009-07-22,34.280201,34.565899,34.137402,34.280201,34.280201,18254
2009-07-23,33.708900,34.137402,33.280399,33.994598,33.994598,20203
2009-07-24,34.280201,34.851601,33.994598,34.280201,34.280201,36406
2009-07-27,34.423100,34.423100,33.423199,34.137402,34.137402,30805
2009-07-28,34.280201,34.423100,32.423401,33.708900,33.708900,25729
2009-07-29,33.137600,33.423199,32.994701,33.137600,33.137600,19253
2009-07-30,33.566101,34.137402,33.423199,33.851700,33.851700,6024
2009-07-31,33.708900,33.708900,32.851898,33.708900,33.708900,8179
2009-08-03,34.280201,34.851601,33.137600,33.423199,33.423199,128686
2009-08-04,33.994598,33.994598,33.137600,33.423199,33.423199,16146
2009-08-05,34.280201,34.280201,33.137600,34.280201,34.280201,21766
2009-08-06,34.280201,34.280201,32.851898,32.851898,32.851898,43407
2009-08-07,33.708900,34.137402,33.137600,33.566101,33.566101,44515
2009-08-10,34.565899,38.136799,34.565899,35.994202,35.994202,211266
2009-08-11,36.422699,39.422298,36.422699,38.279598,38.279598,197953
2009-08-12,38.565300,38.565300,37.708199,37.993900,37.993900,73648
2009-08-13,38.708099,38.708099,37.993900,38.565300,38.565300,54644
2009-08-14,38.422401,38.565300,36.851200,37.708199,37.708199,71681
2009-08-17,38.279598,38.279598,37.422600,38.279598,38.279598,220204
2009-08-18,38.850899,38.993801,38.565300,38.993801,38.993801,198865
2009-08-19,39.136600,39.565102,39.136600,39.422298,39.422298,173411
2009-08-20,39.993599,40.850601,39.993599,40.564899,40.564899,103821
2009-08-21,40.564899,41.136299,40.136398,40.279301,40.279301,36194
2009-08-24,40.564899,41.707600,40.564899,41.136299,41.136299,52976
2009-08-25,41.136299,41.707600,40.707802,40.993401,40.993401,22624
2009-08-26,41.136299,41.279099,39.993599,41.136299,41.136299,42579
2009-08-27,40.136398,40.993401,39.422298,39.707901,39.707901,30609
2009-08-28,39.707901,40.993401,39.565102,39.993599,39.993599,26982
2009-08-31,39.993599,40.422100,37.422600,38.565300,38.565300,43025
2009-09-01,38.565300,39.136600,37.993900,38.708099,38.708099,19267
2009-09-02,38.422401,38.422401,36.851200,37.136902,37.136902,55869
2009-09-03,37.279800,38.850899,37.279800,38.850899,38.850899,17905
2009-09-04,39.707901,41.136299,38.993801,40.564899,40.564899,39906
2009-09-07,41.136299,45.992599,41.136299,45.849800,45.849800,234606
2009-09-08,47.135300,50.563301,47.135300,48.849300,48.849300,559808
2009-09-09,48.563702,53.705700,48.563702,53.277199,53.277199,571971
2009-09-10,56.276699,58.276402,53.277199,53.705700,53.705700,675382
2009-09-11,54.277000,54.562698,51.706001,51.991699,51.991699,219590
2009-09-14,51.848900,51.848900,50.134800,51.277500,51.277500,243268
2009-09-15,51.991699,54.848400,51.848900,53.705700,53.705700,306903
2009-09-16,54.419899,55.133999,52.420200,53.134399,53.134399,270852
2009-09-17,53.705700,53.991402,52.420200,52.848701,52.848701,78161
2009-09-18,51.991699,52.563000,51.134701,52.563000,52.563000,127447
2009-09-21,53.419998,54.277000,53.419998,54.277000,54.277000,293142
2009-09-22,54.848400,59.704700,54.848400,59.419102,59.419102,467197
2009-09-23,60.276100,61.704399,58.276402,58.276402,58.276402,345467
2009-09-24,57.419399,61.418701,57.419399,59.133400,59.133400,243949
2009-09-25,60.561699,61.418701,57.990700,57.990700,57.990700,294308
2009-09-28,58.562099,59.133400,56.848000,58.847698,58.847698,146747
2009-09-29,59.419102,62.275700,59.133400,61.704399,61.704399,357150
2009-09-30,62.561401,65.418098,62.561401,65.132401,65.132401,603579
2009-10-01,65.132401,66.275101,62.275700,63.418400,63.418400,247845
2009-10-02,62.561401,62.561401,59.990398,60.847401,60.847401,168261
2009-10-05,61.704399,63.989799,61.704399,63.989799,63.989799,91428
2009-10-06,64.561096,65.989403,64.275398,65.989403,65.989403,306898
2009-10-07,68.560501,69.417503,67.132103,67.989098,67.989098,353481
2009-10-08,68.560501,70.274498,68.560501,69.417503,69.417503,437780
2009-10-09,69.988800,71.417099,68.846100,69.131798,69.131798,342054
2009-10-12,70.274498,71.417099,69.131798,69.988800,69.988800,339120
2009-10-13,69.988800,69.988800,67.703499,69.131798,69.131798,194572
2009-10-14,69.131798,71.417099,69.131798,71.417099,71.417099,715446
2009-10-15,72.274101,79.987198,71.988503,78.844498,78.844498,773578
2009-10-16,82.558197,84.557899,79.130203,81.129898,81.129898,2147665
2009-10-19,82.843903,84.272202,77.701897,81.129898,81.129898,979723
2009-10-20,81.701202,81.986900,78.273201,80.558502,80.558502,378565
2009-10-21,80.558502,83.129601,79.130203,82.558197,82.558197,284144
2009-10-22,84.272202,86.271896,81.129898,86.271896,86.271896,1814148
2009-10-23,90.271301,94.556297,89.699898,89.699898,89.699898,1776711
2009-10-26,91.413902,99.412697,90.842598,95.698997,95.698997,1424089
2009-10-27,95.698997,101.697998,94.842003,94.842003,94.842003,1054127
2009-10-28,95.413300,95.413300,89.128601,90.271301,90.271301,771361
2009-10-29,89.699898,96.556000,82.843903,95.698997,95.698997,719524
2009-10-30,97.127296,97.127296,91.413902,93.127998,93.127998,685429
2009-11-02,91.985298,92.271004,86.271896,90.842598,90.842598,775509
2009-11-03,89.128601,90.271301,83.986603,83.986603,83.986603,626296
2009-11-04,85.700600,89.128601,85.700600,89.128601,89.128601,1017329
2009-11-05,87.128899,92.556602,86.271896,91.985298,91.985298,406741
2009-11-06,88.557297,88.842903,83.986603,85.414902,85.414902,6098627
2009-11-09,86.557602,86.557602,81.415497,84.272202,84.272202,904158
2009-11-10,84.557899,86.271896,82.843903,83.986603,83.986603,409282
2009-11-11,84.557899,84.557899,79.987198,80.558502,80.558502,1179533
2009-11-12,79.987198,82.558197,79.130203,81.986900,81.986900,1377642
2009-11-13,81.129898,81.986900,79.701500,79.987198,79.987198,495361
2009-11-16,79.987198,81.415497,78.558899,81.129898,81.129898,476262
2009-11-17,80.272903,80.272903,79.130203,79.415901,79.415901,218038
2009-11-18,79.130203,79.987198,74.845200,74.845200,74.845200,406229
2009-11-19,73.988197,79.987198,72.845497,79.987198,79.987198,692220
2009-11-20,80.558502,81.986900,78.273201,78.844498,78.844498,224841
2009-11-23,78.558899,80.558502,77.130501,77.987503,77.987503,242176
2009-11-24,77.987503,77.987503,75.416496,75.702202,75.702202,370541
2009-11-25,76.559196,77.130501,74.845200,77.130501,77.130501,498921
2009-11-26,77.130501,77.130501,74.273804,74.559502,74.559502,244731
2009-11-27,72.845497,75.702202,69.988800,75.416496,75.416496,302811
2009-11-30,75.130798,75.130798,72.559799,75.130798,75.130798,354001
2009-12-01,75.130798,77.701897,73.131203,77.130501,77.130501,603920
2009-12-02,77.987503,79.415901,76.559196,77.130501,77.130501,316137
2009-12-03,77.701897,79.415901,77.416199,77.416199,77.416199,193353
2009-12-04,77.987503,78.273201,76.559196,77.701897,77.701897,213359
